,unit,ts,qty
69,246e7ea04aed51c857dad7c3cf743f2e,2021-05-10,0.0
76,246e7ea04aed51c857dad7c3cf743f2e,2021-05-17,0.0
83,246e7ea04aed51c857dad7c3cf743f2e,2021-05-24,0.0
90,246e7ea04aed51c857dad7c3cf743f2e,2021-05-31,0.0
97,246e7ea04aed51c857dad7c3cf743f2e,2021-06-07,0.0
6,c1763ccafff242dcec633a501a7e8075,2021-03-08,18.583333333333506
13,c1763ccafff242dcec633a501a7e8075,2021-03-15,0.0
20,c1763ccafff242dcec633a501a7e8075,2021-03-22,14.374999999999837
27,c1763ccafff242dcec633a501a7e8075,2021-03-29,58.33333333333343
34,c1763ccafff242dcec633a501a7e8075,2021-04-05,5.624999999999972
41,c1763ccafff242dcec633a501a7e8075,2021-04-12,306.2499999999998
48,c1763ccafff242dcec633a501a7e8075,2021-04-19,0.0
55,c1763ccafff242dcec633a501a7e8075,2021-04-26,0.0
62,c1763ccafff242dcec633a501a7e8075,2021-05-03,0.0
69,c1763ccafff242dcec633a501a7e8075,2021-05-10,0.0
76,c1763ccafff242dcec633a501a7e8075,2021-05-17,0.0
83,c1763ccafff242dcec633a501a7e8075,2021-05-24,0.0
90,c1763ccafff242dcec633a501a7e8075,2021-05-31,0.0
97,c1763ccafff242dcec633a501a7e8075,2021-06-07,0.0
6,0d67e51b66e3a5abb11009fb3756d1a6,2021-03-08,69.66666666666674
13,0d67e51b66e3a5abb11009fb3756d1a6,2021-03-15,28.33333333333165
20,0d67e51b66e3a5abb11009fb3756d1a6,2021-03-22,0.0
27,0d67e51b66e3a5abb11009fb3756d1a6,2021-03-29,0.0
34,0d67e51b66e3a5abb11009fb3756d1a6,2021-04-05,0.0
41,0d67e51b66e3a5abb11009fb3756d1a6,2021-04-12,0.0
48,0d67e51b66e3a5abb11009fb3756d1a6,2021-04-19,0.0
55,0d67e51b66e3a5abb11009fb3756d1a6,2021-04-26,263.33333333333593
62,0d67e51b66e3a5abb11009fb3756d1a6,2021-05-03,4.666666666666686
69,0d67e51b66e3a5abb11009fb3756d1a6,2021-05-10,0.0
76,0d67e51b66e3a5abb11009fb3756d1a6,2021-05-17,0.0
83,0d67e51b66e3a5abb11009fb3756d1a6,2021-05-24,0.0
90,0d67e51b66e3a5abb11009fb3756d1a6,2021-05-31,0.0
97,0d67e51b66e3a5abb11009fb3756d1a6,2021-06-07,0.0
6,f6fbe166f4fe6b10c21708e46e1102b9,2021-03-08,2.7380642361110787
13,f6fbe166f4fe6b10c21708e46e1102b9,2021-03-15,0.0
20,f6fbe166f4fe6b10c21708e46e1102b9,2021-03-22,0.0
27,f6fbe166f4fe6b10c21708e46e1102b9,2021-03-29,0.0
34,f6fbe166f4fe6b10c21708e46e1102b9,2021-04-05,0.0
41,f6fbe166f4fe6b10c21708e46e1102b9,2021-04-12,0.0
48,f6fbe166f4fe6b10c21708e46e1102b9,2021-04-19,6.034071180555586
55,f6fbe166f4fe6b10c21708e46e1102b9,2021-04-26,0.0
62,f6fbe166f4fe6b10c21708e46e1102b9,2021-05-03,0.0
69,f6fbe166f4fe6b10c21708e46e1102b9,2021-05-10,0.0
76,f6fbe166f4fe6b10c21708e46e1102b9,2021-05-17,0.0
83,f6fbe166f4fe6b10c21708e46e1102b9,2021-05-24,0.0
90,f6fbe166f4fe6b10c21708e46e1102b9,2021-05-31,20.04123263888892
97,f6fbe166f4fe6b10c21708e46e1102b9,2021-06-07,0.007595486111114269
6,5254fdd6701f48c195bd33de283b85ea,2021-03-08,32.41644965277755
13,5254fdd6701f48c195bd33de283b85ea,2021-03-15,2.3708767361114482
20,5254fdd6701f48c195bd33de283b85ea,2021-03-22,0.0
27,5254fdd6701f48c195bd33de283b85ea,2021-03-29,13.288845486110972
34,5254fdd6701f48c195bd33de283b85ea,2021-04-05,3.021375868055557
41,5254fdd6701f48c195bd33de283b85ea,2021-04-12,0.0
48,5254fdd6701f48c195bd33de283b85ea,2021-04-19,0.0
55,5254fdd6701f48c195bd33de283b85ea,2021-04-26,0.0
62,5254fdd6701f48c195bd33de283b85ea,2021-05-03,0.0
69,5254fdd6701f48c195bd33de283b85ea,2021-05-10,0.0
76,5254fdd6701f48c195bd33de283b85ea,2021-05-17,0.0
83,5254fdd6701f48c195bd33de283b85ea,2021-05-24,0.0
90,5254fdd6701f48c195bd33de283b85ea,2021-05-31,0.0
97,5254fdd6701f48c195bd33de283b85ea,2021-06-07,19.677191840277672
6,f60301acc3f3a73abc848107657e4c2f,2021-03-08,3288.0957031250073
13,f60301acc3f3a73abc848107657e4c2f,2021-03-15,179.1525607638887
20,f60301acc3f3a73abc848107657e4c2f,2021-03-22,3052.0692274305275
27,f60301acc3f3a73abc848107657e4c2f,2021-03-29,3167.981228298645
34,f60301acc3f3a73abc848107657e4c2f,2021-04-05,71.5283203125
41,f60301acc3f3a73abc848107657e4c2f,2021-04-12,0.0
48,f60301acc3f3a73abc848107657e4c2f,2021-04-19,0.0
55,f60301acc3f3a73abc848107657e4c2f,2021-04-26,0.0
62,f60301acc3f3a73abc848107657e4c2f,2021-05-03,0.0
69,f60301acc3f3a73abc848107657e4c2f,2021-05-10,0.0
76,f60301acc3f3a73abc848107657e4c2f,2021-05-17,1390.0716145833576
83,f60301acc3f3a73abc848107657e4c2f,2021-05-24,0.0
90,f60301acc3f3a73abc848107657e4c2f,2021-05-31,0.0
97,f60301acc3f3a73abc848107657e4c2f,2021-06-07,0.0
6,9ca8fa40459388db1d9a25fad93e4977,2021-03-08,107.3333333333324
13,9ca8fa40459388db1d9a25fad93e4977,2021-03-15,0.0
20,9ca8fa40459388db1d9a25fad93e4977,2021-03-22,0.0
27,9ca8fa40459388db1d9a25fad93e4977,2021-03-29,0.0
34,9ca8fa40459388db1d9a25fad93e4977,2021-04-05,0.0
41,9ca8fa40459388db1d9a25fad93e4977,2021-04-12,0.0
48,9ca8fa40459388db1d9a25fad93e4977,2021-04-19,0.0
55,9ca8fa40459388db1d9a25fad93e4977,2021-04-26,39.000000000001194
62,9ca8fa40459388db1d9a25fad93e4977,2021-05-03,5.666666666666671
69,9ca8fa40459388db1d9a25fad93e4977,2021-05-10,0.0
76,9ca8fa40459388db1d9a25fad93e4977,2021-05-17,0.0
83,9ca8fa40459388db1d9a25fad93e4977,2021-05-24,0.0
90,9ca8fa40459388db1d9a25fad93e4977,2021-05-31,0.0
97,9ca8fa40459388db1d9a25fad93e4977,2021-06-07,0.0
6,0b15e43cee51c4763977f9371d93b4df,2021-03-08,1.278645833333325
13,0b15e43cee51c4763977f9371d93b4df,2021-03-15,0.0
20,0b15e43cee51c4763977f9371d93b4df,2021-03-22,10.87413194444445
27,0b15e43cee51c4763977f9371d93b4df,2021-03-29,14.950520833333314
34,0b15e43cee51c4763977f9371d93b4df,2021-04-05,1.7763568394002505e-14
41,0b15e43cee51c4763977f9371d93b4df,2021-04-12,0.0
48,0b15e43cee51c4763977f9371d93b4df,2021-04-19,0.0
55,0b15e43cee51c4763977f9371d93b4df,2021-04-26,0.0
62,0b15e43cee51c4763977f9371d93b4df,2021-05-03,5.6532118055555465
69,0b15e43cee51c4763977f9371d93b4df,2021-05-10,0.5208333333333321
76,0b15e43cee51c4763977f9371d93b4df,2021-05-17,0.0
83,0b15e43cee51c4763977f9371d93b4df,2021-05-24,24.04513888888887
90,0b15e43cee51c4763977f9371d93b4df,2021-05-31,0.0
97,0b15e43cee51c4763977f9371d93b4df,2021-06-07,0.0
6,954aa9fd46402a337bc2e45f8cb202a3,2021-03-08,70.99999999999972
13,954aa9fd46402a337bc2e45f8cb202a3,2021-03-15,50.3333333333339
20,954aa9fd46402a337bc2e45f8cb202a3,2021-03-22,16.33333333333421
27,954aa9fd46402a337bc2e45f8cb202a3,2021-03-29,32.66666666666657
34,954aa9fd46402a337bc2e45f8cb202a3,2021-04-05,353.666666666667
41,954aa9fd46402a337bc2e45f8cb202a3,2021-04-12,12.6666666666668
48,954aa9fd46402a337bc2e45f8cb202a3,2021-04-19,0.0
55,954aa9fd46402a337bc2e45f8cb202a3,2021-04-26,0.0
62,954aa9fd46402a337bc2e45f8cb202a3,2021-05-03,0.0
69,954aa9fd46402a337bc2e45f8cb202a3,2021-05-10,0.0
76,954aa9fd46402a337bc2e45f8cb202a3,2021-05-17,66.99999999999858
83,954aa9fd46402a337bc2e45f8cb202a3,2021-05-24,17.999999999999943
90,954aa9fd46402a337bc2e45f8cb202a3,2021-05-31,0.0
97,954aa9fd46402a337bc2e45f8cb202a3,2021-06-07,0.0
6,8842a5e18638ae9d0335d91e4ba62fed,2021-03-08,3403.4342447916742
13,8842a5e18638ae9d0335d91e4ba62fed,2021-03-15,209.16124131944252
20,8842a5e18638ae9d0335d91e4ba62fed,2021-03-22,2772.8054470485977
27,8842a5e18638ae9d0335d91e4ba62fed,2021-03-29,2301.851128472228
34,8842a5e18638ae9d0335d91e4ba62fed,2021-04-05,0.11013454861313221
41,8842a5e18638ae9d0335d91e4ba62fed,2021-04-12,0.0
48,8842a5e18638ae9d0335d91e4ba62fed,2021-04-19,0.0
55,8842a5e18638ae9d0335d91e4ba62fed,2021-04-26,0.0
62,8842a5e18638ae9d0335d91e4ba62fed,2021-05-03,0.0
69,8842a5e18638ae9d0335d91e4ba62fed,2021-05-10,0.0
76,8842a5e18638ae9d0335d91e4ba62fed,2021-05-17,0.0
83,8842a5e18638ae9d0335d91e4ba62fed,2021-05-24,0.0
90,8842a5e18638ae9d0335d91e4ba62fed,2021-05-31,0.0
97,8842a5e18638ae9d0335d91e4ba62fed,2021-06-07,1095.8734809027574
6,34f2ddf3fe8b792c8158514e017736c4,2021-03-08,26.666666666666856
13,34f2ddf3fe8b792c8158514e017736c4,2021-03-15,0.0
20,34f2ddf3fe8b792c8158514e017736c4,2021-03-22,23.166666666665947
27,34f2ddf3fe8b792c8158514e017736c4,2021-03-29,5.0
34,34f2ddf3fe8b792c8158514e017736c4,2021-04-05,0.0
41,34f2ddf3fe8b792c8158514e017736c4,2021-04-12,0.0
48,34f2ddf3fe8b792c8158514e017736c4,2021-04-19,7.83333333333411
55,34f2ddf3fe8b792c8158514e017736c4,2021-04-26,5596.833333333332
62,34f2ddf3fe8b792c8158514e017736c4,2021-05-03,1.500000000001819
69,34f2ddf3fe8b792c8158514e017736c4,2021-05-10,0.0
76,34f2ddf3fe8b792c8158514e017736c4,2021-05-17,0.0
83,34f2ddf3fe8b792c8158514e017736c4,2021-05-24,0.0
90,34f2ddf3fe8b792c8158514e017736c4,2021-05-31,0.0
97,34f2ddf3fe8b792c8158514e017736c4,2021-06-07,0.0
6,7e069271cba08e62430ed3a990e3791a,2021-03-08,0.0
13,7e069271cba08e62430ed3a990e3791a,2021-03-15,0.0
20,7e069271cba08e62430ed3a990e3791a,2021-03-22,0.0
27,7e069271cba08e62430ed3a990e3791a,2021-03-29,0.0
34,7e069271cba08e62430ed3a990e3791a,2021-04-05,0.0
41,7e069271cba08e62430ed3a990e3791a,2021-04-12,0.0
48,7e069271cba08e62430ed3a990e3791a,2021-04-19,0.0
55,7e069271cba08e62430ed3a990e3791a,2021-04-26,0.0
62,7e069271cba08e62430ed3a990e3791a,2021-05-03,0.0
69,7e069271cba08e62430ed3a990e3791a,2021-05-10,0.0
76,7e069271cba08e62430ed3a990e3791a,2021-05-17,0.0
83,7e069271cba08e62430ed3a990e3791a,2021-05-24,0.0
90,7e069271cba08e62430ed3a990e3791a,2021-05-31,0.0
97,7e069271cba08e62430ed3a990e3791a,2021-06-07,0.0
6,ff3a4f7b734b0ef18bcd1600442a11dd,2021-03-08,648.6666666667006
13,ff3a4f7b734b0ef18bcd1600442a11dd,2021-03-15,107.33333333329938
20,ff3a4f7b734b0ef18bcd1600442a11dd,2021-03-22,304.50000000003274
27,ff3a4f7b734b0ef18bcd1600442a11dd,2021-03-29,236.1666666666497
34,ff3a4f7b734b0ef18bcd1600442a11dd,2021-04-05,74.33333333333576
41,ff3a4f7b734b0ef18bcd1600442a11dd,2021-04-12,0.0
48,ff3a4f7b734b0ef18bcd1600442a11dd,2021-04-19,0.0
55,ff3a4f7b734b0ef18bcd1600442a11dd,2021-04-26,7551.83333333335
62,ff3a4f7b734b0ef18bcd1600442a11dd,2021-05-03,45.16666666666788
69,ff3a4f7b734b0ef18bcd1600442a11dd,2021-05-10,0.0
76,ff3a4f7b734b0ef18bcd1600442a11dd,2021-05-17,0.0
83,ff3a4f7b734b0ef18bcd1600442a11dd,2021-05-24,0.0
90,ff3a4f7b734b0ef18bcd1600442a11dd,2021-05-31,0.0
97,ff3a4f7b734b0ef18bcd1600442a11dd,2021-06-07,0.0
6,20e9489b5efaafc2436164074578e5a7,2021-03-08,0.0
13,20e9489b5efaafc2436164074578e5a7,2021-03-15,0.0
20,20e9489b5efaafc2436164074578e5a7,2021-03-22,268.8333333333335
27,20e9489b5efaafc2436164074578e5a7,2021-03-29,1522.000000000004
34,20e9489b5efaafc2436164074578e5a7,2021-04-05,4.166666666666515
41,20e9489b5efaafc2436164074578e5a7,2021-04-12,1443.8333333333294
48,20e9489b5efaafc2436164074578e5a7,2021-04-19,468.125
55,20e9489b5efaafc2436164074578e5a7,2021-04-26,0.0
62,20e9489b5efaafc2436164074578e5a7,2021-05-03,0.0
69,20e9489b5efaafc2436164074578e5a7,2021-05-10,0.0
76,20e9489b5efaafc2436164074578e5a7,2021-05-17,0.0
83,20e9489b5efaafc2436164074578e5a7,2021-05-24,0.0
90,20e9489b5efaafc2436164074578e5a7,2021-05-31,0.0
97,20e9489b5efaafc2436164074578e5a7,2021-06-07,0.0
6,161161a78c2a79c98a30eb804ac7574d,2021-03-08,481.0000000000873
13,161161a78c2a79c98a30eb804ac7574d,2021-03-15,0.0
20,161161a78c2a79c98a30eb804ac7574d,2021-03-22,696.9999999999527
27,161161a78c2a79c98a30eb804ac7574d,2021-03-29,0.0
34,161161a78c2a79c98a30eb804ac7574d,2021-04-05,0.0
41,161161a78c2a79c98a30eb804ac7574d,2021-04-12,0.0
48,161161a78c2a79c98a30eb804ac7574d,2021-04-19,0.0
55,161161a78c2a79c98a30eb804ac7574d,2021-04-26,0.0
62,161161a78c2a79c98a30eb804ac7574d,2021-05-03,0.0
69,161161a78c2a79c98a30eb804ac7574d,2021-05-10,0.0
76,161161a78c2a79c98a30eb804ac7574d,2021-05-17,0.0
83,161161a78c2a79c98a30eb804ac7574d,2021-05-24,0.0
90,161161a78c2a79c98a30eb804ac7574d,2021-05-31,0.0
97,161161a78c2a79c98a30eb804ac7574d,2021-06-07,0.0
6,59088964fd5e6b5fd23583f8b31dad0a,2021-03-08,1402.9166666666624
13,59088964fd5e6b5fd23583f8b31dad0a,2021-03-15,0.0
20,59088964fd5e6b5fd23583f8b31dad0a,2021-03-22,192.2916666666706
27,59088964fd5e6b5fd23583f8b31dad0a,2021-03-29,0.0
34,59088964fd5e6b5fd23583f8b31dad0a,2021-04-05,0.0
41,59088964fd5e6b5fd23583f8b31dad0a,2021-04-12,0.0
48,59088964fd5e6b5fd23583f8b31dad0a,2021-04-19,0.0
55,59088964fd5e6b5fd23583f8b31dad0a,2021-04-26,0.0
62,59088964fd5e6b5fd23583f8b31dad0a,2021-05-03,0.0
69,59088964fd5e6b5fd23583f8b31dad0a,2021-05-10,0.0
76,59088964fd5e6b5fd23583f8b31dad0a,2021-05-17,0.0
83,59088964fd5e6b5fd23583f8b31dad0a,2021-05-24,0.0
90,59088964fd5e6b5fd23583f8b31dad0a,2021-05-31,0.0
97,59088964fd5e6b5fd23583f8b31dad0a,2021-06-07,0.0
6,df0ef1c61d3138355146643721277689,2021-03-08,101.90375434027823
13,df0ef1c61d3138355146643721277689,2021-03-15,1.7594401041667425
20,df0ef1c61d3138355146643721277689,2021-03-22,27.239583333330614
27,df0ef1c61d3138355146643721277689,2021-03-29,19.52256944444838
34,df0ef1c61d3138355146643721277689,2021-04-05,1.1707899305555713
41,df0ef1c61d3138355146643721277689,2021-04-12,0.0
48,df0ef1c61d3138355146643721277689,2021-04-19,0.0
55,df0ef1c61d3138355146643721277689,2021-04-26,0.0
62,df0ef1c61d3138355146643721277689,2021-05-03,0.0
69,df0ef1c61d3138355146643721277689,2021-05-10,0.0
76,df0ef1c61d3138355146643721277689,2021-05-17,187.15766059027615
83,df0ef1c61d3138355146643721277689,2021-05-24,918.5226779513894
90,df0ef1c61d3138355146643721277689,2021-05-31,9.224175347223763
97,df0ef1c61d3138355146643721277689,2021-06-07,0.0
6,67359dd9c9177c087b8bdd28fb8b3e8c,2021-03-08,293.0000000000073
13,67359dd9c9177c087b8bdd28fb8b3e8c,2021-03-15,0.0
20,67359dd9c9177c087b8bdd28fb8b3e8c,2021-03-22,88.49999999997459
27,67359dd9c9177c087b8bdd28fb8b3e8c,2021-03-29,17.499999999999943
34,67359dd9c9177c087b8bdd28fb8b3e8c,2021-04-05,0.0
41,67359dd9c9177c087b8bdd28fb8b3e8c,2021-04-12,0.0
48,67359dd9c9177c087b8bdd28fb8b3e8c,2021-04-19,0.0
55,67359dd9c9177c087b8bdd28fb8b3e8c,2021-04-26,0.0
62,67359dd9c9177c087b8bdd28fb8b3e8c,2021-05-03,0.0
69,67359dd9c9177c087b8bdd28fb8b3e8c,2021-05-10,3711.500000000002
76,67359dd9c9177c087b8bdd28fb8b3e8c,2021-05-17,0.0
83,67359dd9c9177c087b8bdd28fb8b3e8c,2021-05-24,0.0
90,67359dd9c9177c087b8bdd28fb8b3e8c,2021-05-31,0.0
97,67359dd9c9177c087b8bdd28fb8b3e8c,2021-06-07,0.0
6,61b25ae19021db927c2181d417093aea,2021-03-08,13.47482638888914
13,61b25ae19021db927c2181d417093aea,2021-03-15,2.2586805555540668
20,61b25ae19021db927c2181d417093aea,2021-03-22,13.74131944444548
27,61b25ae19021db927c2181d417093aea,2021-03-29,8.893229166668789
34,61b25ae19021db927c2181d417093aea,2021-04-05,2.1484375
41,61b25ae19021db927c2181d417093aea,2021-04-12,0.0
48,61b25ae19021db927c2181d417093aea,2021-04-19,0.0
55,61b25ae19021db927c2181d417093aea,2021-04-26,79.43793402777602
62,61b25ae19021db927c2181d417093aea,2021-05-03,0.0
69,61b25ae19021db927c2181d417093aea,2021-05-10,0.0
76,61b25ae19021db927c2181d417093aea,2021-05-17,0.0
83,61b25ae19021db927c2181d417093aea,2021-05-24,0.0
90,61b25ae19021db927c2181d417093aea,2021-05-31,0.0
97,61b25ae19021db927c2181d417093aea,2021-06-07,35.834418402778496
6,188cbd1d0659919cfa85466ba26a25d2,2021-03-08,357.9999999999709
13,188cbd1d0659919cfa85466ba26a25d2,2021-03-15,0.0
20,188cbd1d0659919cfa85466ba26a25d2,2021-03-22,0.0
27,188cbd1d0659919cfa85466ba26a25d2,2021-03-29,0.0
34,188cbd1d0659919cfa85466ba26a25d2,2021-04-05,0.0
41,188cbd1d0659919cfa85466ba26a25d2,2021-04-12,0.0
48,188cbd1d0659919cfa85466ba26a25d2,2021-04-19,0.0
55,188cbd1d0659919cfa85466ba26a25d2,2021-04-26,0.0
62,188cbd1d0659919cfa85466ba26a25d2,2021-05-03,0.0
69,188cbd1d0659919cfa85466ba26a25d2,2021-05-10,0.0
76,188cbd1d0659919cfa85466ba26a25d2,2021-05-17,0.0
83,188cbd1d0659919cfa85466ba26a25d2,2021-05-24,0.0
90,188cbd1d0659919cfa85466ba26a25d2,2021-05-31,0.0
97,188cbd1d0659919cfa85466ba26a25d2,2021-06-07,0.0
6,8b61bdfff8f11b3e450c4bfa9f3218c7,2021-03-08,203.75360319349522
13,8b61bdfff8f11b3e450c4bfa9f3218c7,2021-03-15,0.0
20,8b61bdfff8f11b3e450c4bfa9f3218c7,2021-03-22,0.0
27,8b61bdfff8f11b3e450c4bfa9f3218c7,2021-03-29,0.0
34,8b61bdfff8f11b3e450c4bfa9f3218c7,2021-04-05,0.0
41,8b61bdfff8f11b3e450c4bfa9f3218c7,2021-04-12,115.59263526068878
48,8b61bdfff8f11b3e450c4bfa9f3218c7,2021-04-19,0.0
55,8b61bdfff8f11b3e450c4bfa9f3218c7,2021-04-26,0.0
62,8b61bdfff8f11b3e450c4bfa9f3218c7,2021-05-03,0.0
69,8b61bdfff8f11b3e450c4bfa9f3218c7,2021-05-10,0.0
76,8b61bdfff8f11b3e450c4bfa9f3218c7,2021-05-17,0.0
83,8b61bdfff8f11b3e450c4bfa9f3218c7,2021-05-24,0.0
90,8b61bdfff8f11b3e450c4bfa9f3218c7,2021-05-31,0.0
97,8b61bdfff8f11b3e450c4bfa9f3218c7,2021-06-07,31.124906327991653
6,c8f21f8b54fb11b0c5ec66ae2aa4d571,2021-03-08,514.1666666666715
13,c8f21f8b54fb11b0c5ec66ae2aa4d571,2021-03-15,0.0
20,c8f21f8b54fb11b0c5ec66ae2aa4d571,2021-03-22,0.0
27,c8f21f8b54fb11b0c5ec66ae2aa4d571,2021-03-29,0.0
34,c8f21f8b54fb11b0c5ec66ae2aa4d571,2021-04-05,0.0
41,c8f21f8b54fb11b0c5ec66ae2aa4d571,2021-04-12,0.0
48,c8f21f8b54fb11b0c5ec66ae2aa4d571,2021-04-19,0.0
55,c8f21f8b54fb11b0c5ec66ae2aa4d571,2021-04-26,0.0
62,c8f21f8b54fb11b0c5ec66ae2aa4d571,2021-05-03,0.0
69,c8f21f8b54fb11b0c5ec66ae2aa4d571,2021-05-10,0.0
76,c8f21f8b54fb11b0c5ec66ae2aa4d571,2021-05-17,0.0
83,c8f21f8b54fb11b0c5ec66ae2aa4d571,2021-05-24,0.0
90,c8f21f8b54fb11b0c5ec66ae2aa4d571,2021-05-31,0.0
97,c8f21f8b54fb11b0c5ec66ae2aa4d571,2021-06-07,0.0
6,aa912e1064c75e6af0ba8f1c270087c8,2021-03-08,0.25868055555557223
13,aa912e1064c75e6af0ba8f1c270087c8,2021-03-15,488.28298611111126
20,aa912e1064c75e6af0ba8f1c270087c8,2021-03-22,0.0
27,aa912e1064c75e6af0ba8f1c270087c8,2021-03-29,0.0
34,aa912e1064c75e6af0ba8f1c270087c8,2021-04-05,0.0
41,aa912e1064c75e6af0ba8f1c270087c8,2021-04-12,0.0
48,aa912e1064c75e6af0ba8f1c270087c8,2021-04-19,0.0
55,aa912e1064c75e6af0ba8f1c270087c8,2021-04-26,0.0
62,aa912e1064c75e6af0ba8f1c270087c8,2021-05-03,0.0
69,aa912e1064c75e6af0ba8f1c270087c8,2021-05-10,0.0
76,aa912e1064c75e6af0ba8f1c270087c8,2021-05-17,0.0
83,aa912e1064c75e6af0ba8f1c270087c8,2021-05-24,0.0
90,aa912e1064c75e6af0ba8f1c270087c8,2021-05-31,0.0
97,aa912e1064c75e6af0ba8f1c270087c8,2021-06-07,0.0
6,5a158110df62035c909ea18e4a36a959,2021-03-08,112.77832031250034
13,5a158110df62035c909ea18e4a36a959,2021-03-15,0.0
20,5a158110df62035c909ea18e4a36a959,2021-03-22,171.3633897569444
27,5a158110df62035c909ea18e4a36a959,2021-03-29,5.605468749999943
34,5a158110df62035c909ea18e4a36a959,2021-04-05,0.0
41,5a158110df62035c909ea18e4a36a959,2021-04-12,0.0
48,5a158110df62035c909ea18e4a36a959,2021-04-19,0.0
55,5a158110df62035c909ea18e4a36a959,2021-04-26,88.1233723958334
62,5a158110df62035c909ea18e4a36a959,2021-05-03,0.0
69,5a158110df62035c909ea18e4a36a959,2021-05-10,0.0
76,5a158110df62035c909ea18e4a36a959,2021-05-17,0.0
83,5a158110df62035c909ea18e4a36a959,2021-05-24,0.0
90,5a158110df62035c909ea18e4a36a959,2021-05-31,0.0
97,5a158110df62035c909ea18e4a36a959,2021-06-07,0.0
6,b0150d1fc58c1adde3ed53f34649b286,2021-03-08,5.333333333337578
13,b0150d1fc58c1adde3ed53f34649b286,2021-03-15,0.0
20,b0150d1fc58c1adde3ed53f34649b286,2021-03-22,171.3333333333294
27,b0150d1fc58c1adde3ed53f34649b286,2021-03-29,8.66666666666606
34,b0150d1fc58c1adde3ed53f34649b286,2021-04-05,0.0
41,b0150d1fc58c1adde3ed53f34649b286,2021-04-12,0.0
48,b0150d1fc58c1adde3ed53f34649b286,2021-04-19,41.33333333333394
55,b0150d1fc58c1adde3ed53f34649b286,2021-04-26,0.0
62,b0150d1fc58c1adde3ed53f34649b286,2021-05-03,0.0
69,b0150d1fc58c1adde3ed53f34649b286,2021-05-10,0.0
76,b0150d1fc58c1adde3ed53f34649b286,2021-05-17,0.0
83,b0150d1fc58c1adde3ed53f34649b286,2021-05-24,419.6666666666624
90,b0150d1fc58c1adde3ed53f34649b286,2021-05-31,0.0
97,b0150d1fc58c1adde3ed53f34649b286,2021-06-07,0.0
6,94187bd20487e23b4ee27f7e22885ad3,2021-03-08,179.34982638888914
13,94187bd20487e23b4ee27f7e22885ad3,2021-03-15,0.0
20,94187bd20487e23b4ee27f7e22885ad3,2021-03-22,0.0
27,94187bd20487e23b4ee27f7e22885ad3,2021-03-29,0.0
34,94187bd20487e23b4ee27f7e22885ad3,2021-04-05,0.0
41,94187bd20487e23b4ee27f7e22885ad3,2021-04-12,0.0
48,94187bd20487e23b4ee27f7e22885ad3,2021-04-19,0.0
55,94187bd20487e23b4ee27f7e22885ad3,2021-04-26,0.0
62,94187bd20487e23b4ee27f7e22885ad3,2021-05-03,0.0
69,94187bd20487e23b4ee27f7e22885ad3,2021-05-10,3.2052951388873225
76,94187bd20487e23b4ee27f7e22885ad3,2021-05-17,0.0
83,94187bd20487e23b4ee27f7e22885ad3,2021-05-24,0.0
90,94187bd20487e23b4ee27f7e22885ad3,2021-05-31,0.0
97,94187bd20487e23b4ee27f7e22885ad3,2021-06-07,0.0
6,c56064df9ed5f2a38d95616e168d0a97,2021-03-08,21.499999999999602
13,c56064df9ed5f2a38d95616e168d0a97,2021-03-15,0.0
20,c56064df9ed5f2a38d95616e168d0a97,2021-03-22,186.666666666668
27,c56064df9ed5f2a38d95616e168d0a97,2021-03-29,432.91666666666583
34,c56064df9ed5f2a38d95616e168d0a97,2021-04-05,5023.749999999998
41,c56064df9ed5f2a38d95616e168d0a97,2021-04-12,4.166666666667879
48,c56064df9ed5f2a38d95616e168d0a97,2021-04-19,0.0
55,c56064df9ed5f2a38d95616e168d0a97,2021-04-26,0.0
62,c56064df9ed5f2a38d95616e168d0a97,2021-05-03,0.0
69,c56064df9ed5f2a38d95616e168d0a97,2021-05-10,0.0
76,c56064df9ed5f2a38d95616e168d0a97,2021-05-17,0.0
83,c56064df9ed5f2a38d95616e168d0a97,2021-05-24,0.0
90,c56064df9ed5f2a38d95616e168d0a97,2021-05-31,0.0
97,c56064df9ed5f2a38d95616e168d0a97,2021-06-07,0.0
6,b607eff02de3c361f216b99b7ee288c7,2021-03-08,27.333333333337578
13,b607eff02de3c361f216b99b7ee288c7,2021-03-15,150.49999999998272
20,b607eff02de3c361f216b99b7ee288c7,2021-03-22,308.00000000001825
27,b607eff02de3c361f216b99b7ee288c7,2021-03-29,2296.9999999999945
34,b607eff02de3c361f216b99b7ee288c7,2021-04-05,0.0
41,b607eff02de3c361f216b99b7ee288c7,2021-04-12,0.0
48,b607eff02de3c361f216b99b7ee288c7,2021-04-19,0.0
55,b607eff02de3c361f216b99b7ee288c7,2021-04-26,0.0
62,b607eff02de3c361f216b99b7ee288c7,2021-05-03,0.0
69,b607eff02de3c361f216b99b7ee288c7,2021-05-10,0.0
76,b607eff02de3c361f216b99b7ee288c7,2021-05-17,0.0
83,b607eff02de3c361f216b99b7ee288c7,2021-05-24,0.0
90,b607eff02de3c361f216b99b7ee288c7,2021-05-31,0.0
97,b607eff02de3c361f216b99b7ee288c7,2021-06-07,0.0
6,e66e3b2df08bb2ce1c2e206b49c22c0d,2021-03-08,2.7977430555555562
13,e66e3b2df08bb2ce1c2e206b49c22c0d,2021-03-15,4.747178819444442
